id_usuario,fechas_de_nacimiento,ciudad,nivel_educativo,Sueldo
151010,1988-11-18 05:00:00,Santiago,Bachillerato - Secundaria,171236
151012,1974-10-19 05:00:00,Villa alemana,Tecnico Universitario,179343
151014,1981-09-07 05:00:00,Santiago,Profesional - Licenciatura,148596
151017,1972-05-18 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,214126
151019,1962-11-11 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,76666
151022,1978-07-28 05:00:00,Santiago,Bachillerato - Secundaria,235313
151023,1965-11-12 05:00:00,Santiago,Tecnico Universitario,319872
151024,1969-05-15 05:00:00,Santiago,Tecnico Universitario,329973
151043,1983-03-03 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,123702
151045,1984-03-05 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,207864
151046,1975-02-05 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,222291
151058,1973-12-21 05:00:00,Santiago,Tecnico Universitario,168857
151059,1974-01-13 05:00:00,Santiago,Tecnico Universitario,140995
151064,1975-11-08 05:00:00,Santiago,Bachillerato - Secundaria,84256
151071,1977-06-15 05:00:00,Santiago,Profesional - Licenciatura,108858
151075,1977-03-12 05:00:00,Santiago,Tecnico Universitario,152240
151078,1981-07-22 05:00:00,Santiago,Profesional - Licenciatura,314154
151080,1981-10-10 05:00:00,Santiago,Tecnico Universitario,185722
151081,1978-04-18 05:00:00,Santiago,Profesional - Licenciatura,120075
151088,1973-08-22 05:00:00,Santiago,Bachillerato - Secundaria,264995
151091,1976-10-14 05:00:00,Santiago,Profesional - Licenciatura,249523
151101,1983-10-31 05:00:00,Santiago,Especializacion - Postgrado,177800
151104,1971-03-31 05:00:00,Santiago,Maestria,317042
151116,1957-12-29 05:00:00,Santiago,Tecnico Universitario,249249
151118,1961-09-23 05:00:00,Santiago,Profesional - Licenciatura,122958
151122,1965-07-13 05:00:00,Santiago,Tecnico Universitario,68959
151123,1961-04-30 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,205879
151125,1960-11-05 05:00:00,Santiago,Tecnico Universitario,231151
151137,1963-11-22 05:00:00,Santiago,Tecnico Universitario,137158
151138,1962-05-24 05:00:00,Santiago,Primaria,255483
151145,1963-07-02 05:00:00,Santiago,Bachillerato - Secundaria,190919
151147,1961-07-24 05:00:00,Santiago,Tecnico Universitario,263491
151149,1962-05-03 05:00:00,Santiago,Bachillerato - Secundaria,202638
151152,1971-01-13 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,129053
151156,1967-01-29 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,290401
151158,1969-08-16 05:00:00,Santiago,Profesional - Licenciatura,311947
151160,1970-12-07 05:00:00,Santiago,Tecnico Universitario,108380
151161,1970-11-27 05:00:00,Santiago,Tecnico Universitario,72553
151163,1968-06-08 05:00:00,Santiago,Tecnico Universitario,345693
151164,1971-12-01 05:00:00,Santiago,Especializacion - Postgrado,223505
151165,1962-05-19 05:00:00,Santiago,Tecnico Universitario,109532
151167,1971-12-18 05:00:00,Santiago,Tecnico Universitario,190097
151168,1963-11-19 05:00:00,Santiago,Tecnico Universitario,284571
151170,1978-10-27 05:00:00,Santiago,Especializacion - Postgrado,247080
151171,1965-08-27 05:00:00,Santiago,Tecnico Universitario,256669
151172,1964-09-17 05:00:00,Santiago,Profesional - Licenciatura,135181
151173,1972-06-16 05:00:00,Santiago,Tecnico Universitario,315691
151176,1977-02-07 05:00:00,Santiago,Especializacion - Postgrado,108447
151177,1965-03-09 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,247404
151178,1967-03-29 05:00:00,Santiago,Tecnico Universitario,133695
151181,1976-09-03 05:00:00,Santiago,Profesional - Licenciatura,143505
151183,1967-02-08 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,292370
151186,1963-05-12 05:00:00,Santiago,Primaria,138079
151187,1966-05-20 05:00:00,Santiago,Profesional - Licenciatura,292924
151189,1963-05-13 05:00:00,Santiago,Bachillerato - Secundaria,125554
151190,2021-03-25 05:00:00,Santiago,Profesional - Licenciatura,196530
151191,1971-05-11 05:00:00,Santiago,Tecnico Universitario,158224
151194,1973-02-20 05:00:00,Santiago,Profesional - Licenciatura,140781
151195,1966-10-31 05:00:00,Santiago,Profesional - Licenciatura,251932
151197,1973-06-15 05:00:00,Santiago,Profesional - Licenciatura,255312
151198,1964-09-21 05:00:00,Santiago,Tecnico Universitario,114731
151201,1973-07-09 05:00:00,Santiago,Tecnico Universitario,196898
151204,1981-08-31 05:00:00,Santiago,Profesional - Licenciatura,186280
151205,1974-10-17 05:00:00,Santiago,Profesional - Licenciatura,291924
151206,1968-05-22 05:00:00,Santiago,Tecnico Universitario,163683
151207,1974-04-01 05:00:00,Santiago,Profesional - Licenciatura,258746
151209,1974-08-18 05:00:00,Santiago,Especializacion - Postgrado,172080
151210,1974-09-28 05:00:00,Chillan,Profesional - Licenciatura,201201
151211,1975-05-17 05:00:00,Santiago,Profesional - Licenciatura,248081
151212,1996-02-15 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,261592
151213,2021-08-27 05:00:00,Santiago,Tecnico Universitario,84671
151215,1988-12-30 05:00:00,Santiago,Tecnico Universitario,83948
151217,1993-04-27 05:00:00,Santiago,Especializacion - Postgrado,222545
151218,1986-04-18 05:00:00,Santiago,Profesional - Licenciatura,249548
151219,1987-06-28 05:00:00,Santiago,Bachillerato - Secundaria,283079
151222,1975-07-25 05:00:00,Santiago,Profesional - Licenciatura,294815
151224,1975-04-26 05:00:00,Santiago,Profesional - Licenciatura,192835
151225,1992-02-27 05:00:00,Santiago,Profesional - Licenciatura,204766
151227,1993-03-08 05:00:00,Santiago,Profesional - Licenciatura,79406
151228,1976-01-26 05:00:00,Santiago,Tecnico Universitario,176068
151234,1976-06-27 05:00:00,Santiago,Especializacion - Postgrado,244221
151235,1980-08-15 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,225680
151236,1976-07-11 05:00:00,Santiago,Profesional - Licenciatura,200490
151237,1984-05-23 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,319421
151238,1977-02-23 05:00:00,Santiago,Profesional - Licenciatura,240577
151239,1995-11-21 05:00:00,Santiago,Profesional - Licenciatura,320833
151240,1977-08-14 05:00:00,Santiago,Tecnico Universitario,222041
151242,1977-11-29 05:00:00,Santiago,Maestria,247040
151249,1980-09-22 05:00:00,Santiago,Tecnico Universitario,299382
151250,1978-08-28 05:00:00,Santiago,Maestria,161064
151252,1978-02-21 05:00:00,Santiago,Profesional - Licenciatura,75112
151253,1978-03-21 05:00:00,Santiago,Profesional - Licenciatura,146918
151258,1979-12-21 05:00:00,Santiago,Profesional - Licenciatura,119466
151263,1979-10-26 05:00:00,Santiago,Especializacion - Postgrado,90388
151264,1985-06-03 05:00:00,Talca,Tecnico Universitario,317017
151268,1989-03-24 05:00:00,Santiago,Tecnico Universitario,198037
151269,1992-01-03 05:00:00,Santiago,Primaria,249678
151270,1980-11-01 05:00:00,Santiago,Bachillerato - Secundaria,273933
151276,1980-08-09 05:00:00,Santiago,Maestria,134489
151282,1979-11-23 05:00:00,Santiago,Profesional - Licenciatura,201819
151283,1979-10-22 05:00:00,Santiago,Profesional - Licenciatura,117574
151286,1983-05-26 05:00:00,Santiago,Profesional - Licenciatura,163761
151287,1968-04-15 05:00:00,Santiago,Especializacion - Postgrado,212816
151289,1985-09-24 05:00:00,Santiago,Profesional - Licenciatura,98266
151291,1980-11-07 05:00:00,Santiago,Profesional - Licenciatura,181963
151294,1971-05-28 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,106290
151295,1983-04-16 05:00:00,Santiago,Profesional - Licenciatura,217574
151298,1982-03-31 05:00:00,Santiago,Tecnico Universitario,334648
151303,1981-01-08 05:00:00,Santiago,Profesional - Licenciatura,338760
151307,1984-10-03 05:00:00,Santiago,Maestria,154894
151308,1984-02-29 05:00:00,Santiago,Tecnico Universitario,330486
151312,1981-08-14 05:00:00,Santiago,Profesional - Licenciatura,93386
151313,1985-08-05 05:00:00,Santiago,Especializacion - Postgrado,307311
151315,1981-04-11 05:00:00,Santiago,Profesional - Licenciatura,335979
151317,1975-02-15 05:00:00,Santiago,Tecnico Universitario,132438
151318,1977-04-19 05:00:00,Santiago,Profesional - Licenciatura,114887
151320,1975-12-10 05:00:00,Iquique,Maestria,287877
151321,1985-12-02 05:00:00,Santiago,Profesional - Licenciatura,241811
151323,1986-02-28 05:00:00,Santiago,Profesional - Licenciatura,278437
151327,1987-03-18 05:00:00,Viña del Mar,Especializacion - Postgrado,86169
151328,1982-06-06 05:00:00,Calama,Profesional - Licenciatura,318132
151329,1985-11-26 05:00:00,Santiago,Profesional - Licenciatura,252405
151330,1983-01-04 05:00:00,Santiago,Profesional - Licenciatura,317250
151333,1986-01-13 05:00:00,Santiago,Especializacion - Postgrado,306662
151335,1986-08-13 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,212158
151336,1981-12-18 05:00:00,Santiago,Especializacion - Postgrado,159989
151338,1983-07-14 05:00:00,Santiago,Profesional - Licenciatura,173836
151339,1986-12-20 05:00:00,Santiago,Profesional - Licenciatura,294370
151340,1982-01-28 05:00:00,Santiago,Profesional - Licenciatura,217999
151341,1986-07-19 05:00:00,Santiago,Profesional - Licenciatura,294324
151343,1987-03-25 05:00:00,Santiago,Profesional - Licenciatura,213209
151344,1987-06-25 05:00:00,Santiago,Especializacion - Postgrado,279891
151345,1974-09-13 05:00:00,Santiago,Tecnico Universitario,221719
151347,1983-04-03 05:00:00,Santiago,Profesional - Licenciatura,89053
151348,1982-06-26 05:00:00,Santiago,Tecnico Universitario,85273
151352,1983-06-27 05:00:00,Santiago,Profesional - Licenciatura,87238
151353,1984-05-27 05:00:00,Santiago,Profesional - Licenciatura,312427
151354,1985-11-25 05:00:00,Santiago,Tecnico Universitario,142521
151355,1988-07-25 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,336684
151356,1989-08-12 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,214012
151357,1993-03-16 05:00:00,Santiago,Profesional - Licenciatura,196348
151358,1970-05-23 05:00:00,Santiago,Tecnico Universitario,230421
151360,1977-04-16 05:00:00,Santiago,Profesional - Licenciatura,193489
151362,1989-10-04 05:00:00,Santiago,Profesional - Licenciatura,187137
151364,1991-12-16 05:00:00,Santiago,Profesional - Licenciatura,338607
151367,1985-12-04 05:00:00,Santiago,Tecnico Universitario,199153
151370,1988-11-25 05:00:00,Santiago,Profesional - Licenciatura,313924
151371,1997-09-01 05:00:00,Santiago,Tecnico Universitario,255565
151372,1987-06-26 05:00:00,Santiago,Profesional - Licenciatura,112051
151373,1991-01-11 05:00:00,Santiago,Profesional - Licenciatura,176658
151377,1988-05-02 05:00:00,Santiago,Profesional - Licenciatura,109316
151378,1992-07-15 05:00:00,Santiago,Profesional - Licenciatura,120017
151379,1989-02-23 05:00:00,Santiago,Profesional - Licenciatura,284154
151381,1994-05-18 05:00:00,Santiago,Profesional - Licenciatura,281576
151382,1987-12-15 05:00:00,Santiago,Profesional - Licenciatura,117156
151384,1991-05-27 05:00:00,Santiago,Profesional - Licenciatura,331313
151385,1994-07-31 05:00:00,Santiago,Profesional - Licenciatura,332030
151386,1983-04-19 05:00:00,Santiago,Profesional - Licenciatura,87823
151387,1989-08-20 05:00:00,Santiago,Especializacion - Postgrado,275013
151389,1989-10-27 05:00:00,Santiago,Especializacion - Postgrado,79355
151391,1973-10-06 05:00:00,Santiago,Tecnico Universitario,123262
151396,1973-06-17 05:00:00,Santiago,Tecnico Universitario,162805
151397,1076-10-25 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,106688
151410,1997-01-26 05:00:00,Santiago,Profesional - Licenciatura,324710
151412,1994-08-27 05:00:00,San Antonio,Tecnico Universitario,215274
151415,1974-07-05 05:00:00,Santiago,Profesional - Licenciatura,281081
151423,1972-06-29 05:00:00,Santiago,Tecnico Universitario,107639
151424,1972-09-28 05:00:00,Santiago,Tecnico Universitario,117566
151426,1973-10-30 05:00:00,Santiago,Profesional - Licenciatura,112528
151428,1973-10-23 05:00:00,Santiago,Tecnico Universitario,156712
151438,1974-11-26 05:00:00,Santiago,Bachillerato - Secundaria,216279
151446,1982-12-27 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,152875
151450,1976-07-31 05:00:00,Santiago,Profesional - Licenciatura,189710
151452,1983-05-26 05:00:00,Santiago,Profesional - Licenciatura,307734
151453,1972-02-01 05:00:00,Santiago,Tecnico Universitario,162784
151455,1966-03-17 05:00:00,Santiago,Profesional - Licenciatura,170343
151459,2972-11-19 05:00:00,Santiago,Bachillerato - Secundaria,346342
151460,1966-08-07 05:00:00,Santiago,Bachillerato - Secundaria,327160
151462,1972-10-25 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,323224
151463,1964-12-30 05:00:00,Santiago,Bachillerato - Secundaria,220195
151464,1975-09-11 05:00:00,Santiago,Especializacion - Postgrado,232517
151465,1991-12-30 05:00:00,Santiago,Profesional - Licenciatura,247367
151466,1976-09-05 05:00:00,Santiago,Profesional - Licenciatura,118710
151467,1967-08-20 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,77052
151468,1981-03-03 05:00:00,Santiago,Profesional - Licenciatura,146993
151469,1983-02-04 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,75921
151473,1972-08-12 05:00:00,Santiago,Tecnico Universitario,164602
151474,1966-08-11 05:00:00,Santiago,Tecnico Universitario,235683
151475,1980-04-04 05:00:00,Santiago,Tecnico Universitario,104909
151477,1965-08-12 05:00:00,Santiago,Profesional - Licenciatura,150687
151483,1976-09-21 05:00:00,Santiago,Bachillerato - Secundaria,345965
151484,1974-11-19 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,194906
151486,1973-09-26 05:00:00,Santiago,Profesional - Licenciatura,244618
151488,1966-10-31 05:00:00,Santiago,Profesional - Licenciatura,186337
151489,1983-06-09 05:00:00,Temuco,Tecnico Universitario,336313
151490,1989-06-25 05:00:00,Santiago,Profesional - Licenciatura,210359
151495,1978-09-21 05:00:00,Santiago,Profesional - Licenciatura,268538
151497,1977-12-23 05:00:00,Santiago,Tecnico Universitario,91505
151499,1978-01-01 05:00:00,Concepcion,Profesional - Licenciatura,342897
151500,1979-10-30 05:00:00,Santiago,Bachillerato - Secundaria,349554
151503,1979-05-11 05:00:00,Santiago,Tecnico Universitario,186368
151505,1979-07-26 05:00:00,Santiago,Especializacion - Postgrado,144293
151508,1979-02-27 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,89312
151513,2079-03-12 05:00:00,Santiago,Tecnico Universitario,144914
151515,1987-11-26 05:00:00,Santiago,Profesional - Licenciatura,244883
151516,1987-07-07 05:00:00,Santiago,Profesional - Licenciatura,317383
151517,1987-12-01 05:00:00,Santiago,Profesional - Licenciatura,276406
151523,1989-04-17 05:00:00,Santiago,Especializacion - Postgrado,267901
151524,1989-09-04 05:00:00,Santiago,Especializacion - Postgrado,264660
151525,1989-03-24 05:00:00,Santiago,Profesional - Licenciatura,134943
151526,1990-07-16 05:00:00,Santiago,Profesional - Licenciatura,70349
151530,1990-01-25 05:00:00,Santiago,Tecnico Universitario,183358
151543,1983-12-10 05:00:00,Santiago,Profesional - Licenciatura,224795
151547,1960-10-05 05:00:00,Santiago,Bachillerato - Secundaria,187884
151550,1974-03-18 05:00:00,Santiago,Tecnico Universitario,119070
151556,1984-12-11 05:00:00,Santiago,Bachillerato - Secundaria,253477
151560,1975-05-03 05:00:00,Santiago,Bachillerato - Secundaria,213810
151563,1977-05-15 05:00:00,Santiago,Tecnico Universitario,96845
151572,1978-10-14 05:00:00,Valparaiso,Profesional - Licenciatura,253755
151573,1981-10-15 05:00:00,Santiago,Profesional - Licenciatura,178409
151575,1990-10-04 05:00:00,Santiago,Profesional - Licenciatura,348560
151577,1985-08-16 05:00:00,Santiago,Profesional - Licenciatura,175210
151580,1988-01-29 05:00:00,Santiago,Profesional - Licenciatura,119744
151581,1988-06-15 05:00:00,Santiago,Profesional - Licenciatura,104973
151582,1989-01-24 05:00:00,Santiago,Profesional - Licenciatura,187275
151583,1991-02-24 05:00:00,Santiago,Profesional - Licenciatura,233438
151584,1990-04-11 05:00:00,Santiago,Especializacion - Postgrado,231890
151586,1991-05-24 05:00:00,Copiapo,Profesional - Licenciatura,179067
151588,1975-10-26 05:00:00,Santiago,Tecnico Universitario,94446
151594,2021-06-11 05:00:00,Santiago,Tecnico Universitario,329385
151597,1979-09-14 05:00:00,Santiago,Profesional - Licenciatura,216169
151600,1976-10-10 05:00:00,Santiago,Tecnico Universitario,277360
151605,1980-09-20 05:00:00,Santiago,Profesional - Licenciatura,297600
151608,1988-10-10 05:00:00,Santiago,Profesional - Licenciatura,141499
151611,1991-12-10 05:00:00,Santiago,Especializacion - Postgrado,140128
151612,1985-03-02 05:00:00,Santiago,Profesional - Licenciatura,128974
151613,1986-04-12 05:00:00,Santiago,Especializacion - Postgrado,73731
151615,1975-11-07 05:00:00,Santiago,Tecnico Universitario,298396
151622,1975-06-14 05:00:00,Santiago,Bachillerato - Secundaria,202003
151623,1967-07-14 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,251587
151627,2021-03-05 05:00:00,Santiago,Bachillerato - Secundaria,194698
151630,1978-07-18 05:00:00,Santiago,Profesional - Licenciatura,74768
151631,1970-08-30 05:00:00,Santiago,Tecnico Universitario,215983
151635,1986-11-04 05:00:00,Santiago,Maestria,92635
151639,1968-12-16 05:00:00,Santiago,Profesional - Licenciatura,303675
151640,1975-01-16 05:00:00,Santiago,Profesional - Licenciatura,157324
151642,1994-10-02 05:00:00,Santiago,Profesional - Licenciatura,244680
151643,1998-10-08 05:00:00,Santiago,Tecnico Universitario,103738
151644,1983-12-10 05:00:00,Santiago,Tecnico Universitario,257168
151645,1990-04-01 05:00:00,Santiago,Bachillerato - Secundaria,315909
151649,1972-06-08 05:00:00,Santiago,Tecnico Universitario,145240
151650,1990-06-27 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,104713
151651,1978-10-27 05:00:00,Santiago,Profesional - Licenciatura,312584
151653,1968-12-31 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,134773
151654,1980-04-23 05:00:00,Santiago,Tecnico Universitario,238109
151656,1985-11-03 05:00:00,Santiago,Profesional - Licenciatura,192208
151657,1962-10-22 05:00:00,Santiago,Tecnico Universitario,277858
151659,1079-09-11 05:00:00,Santiago,Tecnico Universitario,305202
151660,1979-03-01 05:00:00,Santiago,Bachillerato - Secundaria,118158
151661,1967-11-22 05:00:00,Santiago,Tecnico Universitario,323615
151662,1979-11-10 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,293812
151663,1981-10-17 05:00:00,Santiago,Profesional - Licenciatura,199234
151665,1989-05-04 05:00:00,Santiago,Profesional - Licenciatura,102285
151666,1991-08-24 05:00:00,Santiago,Tecnico Universitario,246921
151691,1982-06-22 05:00:00,Santiago,Primaria,304117
151717,1973-04-12 05:00:00,Santiago,Tecnico Universitario,221029
151720,1980-03-14 05:00:00,Santiago,Profesional - Licenciatura,115303
151732,1987-01-26 05:00:00,Santiago,Profesional - Licenciatura,196844
151739,1975-08-25 05:00:00,Santiago,Profesional - Licenciatura,85126
151746,1974-10-11 05:00:00,Santiago,Tecnico Universitario,68323
151752,1983-06-14 05:00:00,Santiago,Profesional - Licenciatura,142721
151756,1993-02-23 05:00:00,Santiago,Maestria,248539
151757,1992-12-27 05:00:00,Santiago,Profesional - Licenciatura,217875
151759,1993-11-04 05:00:00,Santiago,Profesional - Licenciatura,98574
151762,1993-10-20 05:00:00,Santiago,Profesional - Licenciatura,348728
151764,1994-12-04 05:00:00,Santiago,Profesional - Licenciatura,216009
151765,1995-08-12 05:00:00,Santiago,Especializacion - Postgrado,278960
151766,1995-10-05 05:00:00,Santiago,Profesional - Licenciatura,219826
151768,1996-12-06 05:00:00,Santiago,Profesional - Licenciatura,171481
151769,1958-06-15 05:00:00,Santiago,Especializacion - Postgrado,229257
151771,1981-04-10 05:00:00,Santiago,Especializacion - Postgrado,326188
151772,1984-11-12 05:00:00,Santiago,Profesional - Licenciatura,327594
151779,1953-08-26 05:00:00,Santiago,Especializacion - Postgrado,75157
151780,1955-09-11 05:00:00,Viña del Mar,Especializacion - Postgrado,135434
151783,1958-07-31 05:00:00,Santiago,Profesional - Licenciatura,265336
151786,1956-11-05 05:00:00,Santiago,Profesional - Licenciatura,219570
151788,1973-07-10 05:00:00,Santiago,Maestria,345589
151789,1972-09-05 05:00:00,Santiago,Profesional - Licenciatura,289283
151790,1975-10-16 05:00:00,Santiago,Profesional - Licenciatura,219744
151796,1977-02-12 05:00:00,Santiago,Profesional - Licenciatura,88016
151800,1965-03-15 05:00:00,Santiago,Especializacion - Postgrado,340212
151803,1968-04-26 05:00:00,Santiago,Tecnico Universitario,288366
151808,1968-08-16 05:00:00,Santiago,Tecnico Universitario,291083
151811,1967-11-13 05:00:00,Santiago,Profesional - Licenciatura,115016
151814,1977-02-25 05:00:00,Santiago,Tecnico Universitario,118178
151815,1969-10-25 05:00:00,Santiago,Tecnico Universitario,174577
151816,1976-07-28 05:00:00,Santiago,Profesional - Licenciatura,316772
151818,1967-02-21 05:00:00,Santiago,Tecnico Universitario,337669
151825,1970-02-27 05:00:00,Santiago,Tecnico Universitario,274058
151828,1969-12-08 05:00:00,Temuco,Profesional - Licenciatura,290260
151831,1970-08-09 05:00:00,Santiago,Tecnico Universitario,104267
151834,1975-11-12 05:00:00,Santiago,Tecnico Universitario,330094
151835,1975-01-17 05:00:00,Santiago,Bachillerato - Secundaria,339055
151836,1974-11-18 05:00:00,Santiago,Tecnico Universitario,186603
151837,1975-06-29 05:00:00,Santiago,Maestria,247748
151838,1975-01-09 05:00:00,Santiago,Tecnico Universitario,319056
151839,1975-04-15 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,79452
151847,1975-12-29 05:00:00,Santiago,Bachillerato - Secundaria,103244
151853,1977-01-03 05:00:00,Santiago,Bachillerato - Secundaria,104330
151859,1977-02-15 05:00:00,Santiago,Tecnico Universitario,145591
151860,1977-12-21 05:00:00,Santiago,Tecnico Universitario,277233
151862,1980-01-08 05:00:00,Santiago,Primaria,195686
151867,1979-12-30 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,251671
151869,1980-05-30 05:00:00,Santiago,Profesional - Licenciatura,78143
151871,1980-10-25 05:00:00,Santiago,Bachillerato - Secundaria,255733
151873,1981-04-24 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,172658
151875,1981-09-16 05:00:00,Santiago,Profesional - Licenciatura,337856
151878,1981-09-05 05:00:00,Santiago,Tecnico Universitario,298680
151884,1981-04-29 05:00:00,Santiago,Tecnico Universitario,280915
151885,1980-12-25 05:00:00,Santiago,Bachillerato - Secundaria,214173
151887,1981-12-16 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,143701
151891,1994-04-15 05:00:00,Santiago,Profesional - Licenciatura,97540
151893,1980-12-08 05:00:00,Santiago,Profesional - Licenciatura,85842
151895,1953-02-19 05:00:00,Santiago,Profesional - Licenciatura,146594
151898,1960-05-28 05:00:00,Santiago,Tecnico Universitario,327515
151909,1975-08-13 05:00:00,Santiago,Tecnico Universitario,73457
151910,1964-12-07 05:00:00,Santiago,Primaria,346423
151911,1973-10-30 05:00:00,Santiago,Profesional - Licenciatura,266969
151915,1976-04-26 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,79460
151916,1968-12-31 05:00:00,Santiago,Profesional - Licenciatura,217130
151918,1975-09-10 05:00:00,Santiago,Tecnico Universitario,292017
151919,1968-04-06 05:00:00,Santiago,Tecnico Universitario,169269
151920,1972-08-20 05:00:00,Santiago,Profesional - Licenciatura,165247
151927,1997-09-09 05:00:00,Santiago,Tecnico Universitario,129564
151928,1976-08-04 05:00:00,Santiago,Profesional - Licenciatura,188272
151929,1961-07-01 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,200050
151930,1976-03-02 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,348983
151932,1977-06-03 05:00:00,Santiago,Profesional - Licenciatura,112019
151935,1977-03-15 05:00:00,Santiago,Profesional - Licenciatura,337770
151937,1977-04-02 05:00:00,Santiago,Profesional - Licenciatura,301932
151939,1981-12-17 05:00:00,Santiago,Primaria,229721
151941,1974-09-21 05:00:00,Santiago,Profesional - Licenciatura,83226
151944,1991-04-21 05:00:00,Santiago,Tecnico Universitario,335069
151946,1978-02-13 05:00:00,Santiago,Profesional - Licenciatura,234695
151949,1980-04-02 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,326837
151950,1985-06-29 05:00:00,Santiago,Bachillerato - Secundaria,156112
151951,1986-06-16 05:00:00,Santiago,Tecnico Universitario,324079
151953,1979-09-28 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,253658
151962,1972-04-28 05:00:00,Santiago,Primaria,276852
151964,1960-07-21 05:00:00,Santiago,Tecnico Universitario,166241
151966,1985-09-02 05:00:00,Santiago,Profesional - Licenciatura,198691
151968,1972-09-19 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,139168
151977,1982-07-17 05:00:00,Santiago,Profesional - Licenciatura,96179
151981,1986-02-19 05:00:00,Santiago,Bachillerato - Secundaria,178399
151982,1965-04-09 05:00:00,Santiago,Bachillerato - Secundaria,132433
151983,1974-04-02 05:00:00,Santiago,Tecnico Universitario,81828
151984,1968-06-15 05:00:00,Santiago,Tecnico Universitario,191980
151985,1987-02-05 05:00:00,Santiago,Especializacion - Postgrado,92407
151987,1967-09-23 05:00:00,Santiago,Tecnico Universitario,136557
151989,1987-06-27 05:00:00,Santiago,Tecnico Universitario,202582
151993,1972-01-08 05:00:00,Santiago,Tecnico Universitario,105364
152001,1990-08-10 05:00:00,Santiago,Tecnico Universitario,86608
152008,1978-02-20 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,254909
152011,1977-05-09 05:00:00,Santiago,Tecnico Universitario,258565
152014,1994-05-14 05:00:00,Santiago,Bachillerato - Secundaria,73452
152015,1972-06-26 05:00:00,Santiago,Profesional - Licenciatura,269200
152019,1978-05-20 05:00:00,Santiago,Bachillerato - Secundaria,216147
152020,1979-05-25 05:00:00,Santiago,Tecnico Universitario,326349
152021,1987-12-10 05:00:00,Concepcion,Profesional - Licenciatura,273503
152023,1974-06-20 05:00:00,Santiago,Bachillerato - Secundaria,106304
152025,1987-07-13 05:00:00,Santiago,Profesional - Licenciatura,285351
152029,1976-05-17 05:00:00,Santiago,Tecnico Universitario,341037
152034,1988-02-24 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,231890
152039,1988-12-05 05:00:00,Santiago,Tecnico Universitario,215736
152040,1982-04-27 05:00:00,Santiago,Tecnico Universitario,69516
152047,2021-04-07 05:00:00,Santiago,Tecnico Universitario,219041
152056,1982-06-08 05:00:00,Concepcion,Tecnico Universitario,333993
152057,1982-08-28 05:00:00,Santiago,Tecnico Universitario,240112
152058,1983-02-11 05:00:00,Santiago,Tecnico Universitario,169884
152060,1989-05-27 05:00:00,Santiago,Profesional - Licenciatura,339815
152063,1983-04-15 05:00:00,Santiago,Tecnico Universitario,317384
152065,1983-12-22 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,291766
152066,1991-09-02 05:00:00,Santiago,Primaria,321519
152069,1984-06-01 05:00:00,Santiago,Tecnico Universitario,330997
152075,1992-07-22 05:00:00,Santiago,Tecnico Universitario,178062
152076,1984-09-25 05:00:00,Santiago,Tecnico Universitario,184024
152077,1992-08-23 05:00:00,Santiago,Profesional - Licenciatura,298601
